Torrey Pines State Natural Reserve,"['sea creature', 'animals', 'restaurant & food', 'rock climbing', 'ocean view', 'natural view', 'rock climbing ', 'surfing', 'highly recommended', 'good for pictures', 'water fountain', 'golf']","[('sea creature', 'dolphins whales'), ('animals', 'dolphins whales'), ('restaurant & food', 'snack bar'), ('rock climbing', 'feet wet'), ('ocean view', 'pacific ocean'), ('natural view', 'pine trees'), ('rock climbing ', 'rock formations'), ('restaurant & food', 'snack bar'), ('surfing', 'cliff face'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'photo ops'), ('natural view', 'pine trees'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('water fountain', 'water fountain'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('golf', 'golf course')]"
Tunnel View,"['restaurant & food', 'animals', 'natural view', 'rock climbing ', 'highly recommended', 'good for pictures', 'parks']","[('restaurant & food', 'ate lunch'), ('animals', 'birds eye'), ('natural view', 'giant sequoias'), ('rock climbing ', 'rock formations'), ('restaurant & food', 'ate lunch'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo shots'), ('good for pictures', 'taking pictures'), ('natural view', 'national parks'), ('parks', 'national parks'), ('natural view', 'giant sequoias'), ('parks', 'national park'), ('natural view', 'national park')]"
Twin Peaks,"['restaurant & food', 'bridge', 'shopping', 'ocean view', 'animals', 'biking', 'highly recommended', 'good for pictures', 'mountain view']","[('restaurant & food', 'souvenir stores'), ('bridge', 'bay bridge'), ('shopping', 'souvenir stores'), ('ocean view', 'pacific ocean'), ('animals', 'birds eye'), ('biking', 'ride bike'), ('restaurant & food', 'restaurant choices'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo op'), ('good for pictures', 'picture taking'), ('ocean view', 'pacific ocean'), ('mountain view', 'hill overlooking')]"
USS Midway Museum,"['restaurant & food', 'exhibitions', 'shopping', 'vintage aircraft', 'car rental', 'highly recommended', 'good for pictures', 'historical site', 'parks', 'natural view']","[('restaurant & food', 'snack shop'), ('exhibitions', 'men women'), ('shopping', 'snack bars'), ('vintage aircraft', 'vintage planes'), ('car rental', 'rental car'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('historical site', 'historical site'), ('historical site', 'history buffs'), ('parks', 'national park'), ('natural view', 'national park')]"
Union Square,"['shopping', 'restaurant & food', 'exhibitions', 'bridge', 'performance', 'biking', 'highly recommended', 'music', 'good for pictures', 'mountain view', 'natural view']","[('shopping', 'shopping district'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'hotels restaurants'), ('exhibitions', 'modern art'), ('bridge', 'gate bridge'), ('performance', 'street vendors'), ('shopping', 'shops restaurants'), ('biking', 'bike rentals'), ('restaurant & food', 'clam chowder'), ('highly recommended', 'highly recommend'), ('music', 'music dancing'), ('good for pictures', 'photo opportunities'), ('mountain view', 'nob hill'), ('natural view', 'palm trees'), ('performance', 'live music'), ('shopping', 'shopping center')]"
Union Station,"['restaurant & food', 'exhibitions', 'shopping', 'concert', 'car rental', 'highly recommended', 'mexican', 'architecture', 'amusement park', 'historical site']","[('restaurant & food', 'restaurants bars'), ('exhibitions', 'modern art'), ('shopping', 'restaurants bars'), ('concert', 'concert hall'), ('car rental', 'rental car'), ('restaurant & food', 'italian food'), ('highly recommended', 'highly suggest'), ('mexican', 'authentic mexican'), ('architecture', 'architectural design'), ('amusement park', 'theme parks'), ('historical site', 'history lesson'), ('amusement park', 'universal studios'), ('amusement park', 'universal studios'), ('mexican', 'mexican american')]"
Universal CityWalk Hollywood,"['shopping', 'restaurant & food', 'exhibitions', 'performance', 'theater', 'highly recommended', 'good for pictures', 'water fountain', 'amusement park']","[('shopping', 'shopping mall'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'bars restaurants'), ('exhibitions', 'star wars'), ('performance', 'street entertainers'), ('restaurant & food', 'hot dogs'), ('shopping', 'candy shops'), ('theater', 'imax theater'), ('restaurant & food', 'mediocre food'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('water fountain', 'water fountain'), ('amusement park', 'amusement park'), ('amusement park', 'theme parks'), ('performance', 'live entertainment'), ('shopping', 'cute shops'), ('theater', 'imax theater'), ('shopping', 'shopping dining'), ('shopping', 'shopping center')]"
Universal Studios Hollywood,"['shopping', 'restaurant & food', 'theater', 'animals', 'highly recommended', 'amusement park', 'performance']","[('shopping', 'shopping mall'), ('restaurant & food', 'breakfast lunch'), ('shopping', 'snack bars'), ('theater', 'movie theaters'), ('animals', 'effects show'), ('restaurant & food', 'food options'), ('highly recommended', 'highly suggest'), ('amusement park', 'amusement park'), ('amusement park', 'amusement parks'), ('theater', 'movie theaters'), ('amusement park', 'roller coasters'), ('performance', 'effects show'), ('animals', 'wild animals')]"
V. Sattui Winery,"['restaurant & food', 'wines', 'shopping', 'highly recommended']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'ate lunch'), ('wines', 'wine tastings'), ('shopping', 'coffee shop'), ('restaurant & food', 'dessert wines'), ('highly recommended', 'highly recommend')]"
Venice Beach,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'performance', 'shopping', 'ocean view', 'biking', 'car rental', 'peaceful serene', 'surfing', 'highly recommended', 'good for pictures', 'natural view']","[('sea creature', 'dolphins swimming'), ('animals', 'dolphins swimming'), ('restaurant & food', 'souvenir stores'), ('exhibitions', 'art work'), ('performance', 'street entertainers'), ('shopping', 'coffee shops'), ('ocean view', 'pacific ocean'), ('biking', 'rented bikes'), ('car rental', 'rental car'), ('restaurant & food', 'food options'), ('peaceful serene', 'calm serene'), ('surfing', 'soft sand'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('sea creature', 'saw dolphins'), ('animals', 'saw dolphins'), ('performance', 'live performances'), ('shopping', 'cute shops'), ('sea creature', 'dolphins swimming'), ('animals', 'dolphins swimming')]"
Venice Beach Boardwalk,"['restaurant & food', 'exhibitions', 'performance', 'shopping', 'ocean view', 'biking', 'surfing', 'highly recommended', 'good for pictures', 'natural view']","[('restaurant & food', 'shop eat'), ('restaurant & food', 'eat drink'), ('exhibitions', 'art work'), ('performance', 'street entertainers'), ('shopping', 'shirt shops'), ('ocean view', 'pacific ocean'), ('biking', 'rent bikes'), ('restaurant & food', 'food outlets'), ('surfing', 'basketball courts'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('performance', 'live music'), ('shopping', 'quaint shops')]"
Venice Canals Walkway,"['restaurant & food', 'shopping', 'ocean view', 'biking', 'beach', 'peaceful serene', 'highly recommended', 'architecture', 'good for pictures', 'natural view']","[('restaurant & food', 'restaurants nearby'), ('shopping', 'ice cream'), ('ocean view', 'east coast'), ('biking', 'rented bikes'), ('beach', 'manhattan beach'), ('peaceful serene', 'peaceful serene'), ('highly recommended', 'highly recommend'), ('architecture', 'architectural styles'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('natural view', 'palm trees'), ('restaurant & food', 'fish tacos'), ('restaurant & food', 'fish tacos')]"
Vernal Fall,"['rock climbing', 'ocean view', 'natural view', 'surfing', 'highly recommended', 'good for pictures', 'water fountain', 'parks']","[('rock climbing', 'slippery rocks'), ('ocean view', 'west coast'), ('natural view', 'john muir'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommended'), ('good for pictures', 'photo opportunities'), ('water fountain', 'water fountain'), ('parks', 'national park'), ('natural view', 'national park')]"
VillageFest,"['restaurant & food', 'exhibitions', 'performance', 'shopping', 'ocean view', 'museum', 'highly recommended', 'music', 'natural view', 'parks']","[('restaurant & food', 'shop dine'), ('restaurant & food', 'restaurants bars'), ('exhibitions', 'art museum'), ('performance', 'street musicians'), ('restaurant & food', 'hot dogs'), ('shopping', 'shop dine'), ('ocean view', 'east coast'), ('museum', 'art museum'), ('restaurant & food', 'food trucks'), ('highly recommended', 'highly recommend'), ('music', 'musicians playing'), ('natural view', 'palm desert'), ('performance', 'live entertainment'), ('restaurant & food', 'fish tacos'), ('parks', 'national park'), ('natural view', 'national park'), ('restaurant & food', 'fish tacos')]"
Walt Disney Concert Hall,"['restaurant & food', 'exhibitions', 'wines', 'shopping', 'museum', 'gardens', 'highly recommended', 'music', 'architecture', 'good for pictures', 'mountain view', 'performance']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'restaurants nearby'), ('restaurant & food', 'snack bar'), ('exhibitions', 'contemporary art'), ('wines', 'cheese plate'), ('shopping', 'coffee shop'), ('museum', 'art museum'), ('gardens', 'sculpture garden'), ('restaurant & food', 'cheese plate'), ('highly recommended', 'highly recommend'), ('music', 'musicians playing'), ('architecture', 'architectural wonder'), ('good for pictures', 'taking pictures'), ('mountain view', 'sits atop'), ('performance', 'live music')]"
Walt Disney Family Museum,"['restaurant & food', 'exhibitions', 'bridge', 'shopping', 'ocean view', 'highly recommended', 'arts', 'good for pictures', 'amusement park', 'historical site', 'parks', 'natural view']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'grab coffee'), ('exhibitions', 'special exhibits'), ('bridge', 'gg bridge'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('restaurant & food', 'snack bar'), ('highly recommended', 'highly recommend'), ('arts', 'fine arts'), ('good for pictures', 'photo opportunities'), ('arts', 'art lovers'), ('exhibitions', 'interactive displays'), ('amusement park', 'theme park'), ('amusement park', 'theme parks'), ('historical site', 'history buff'), ('parks', 'national park'), ('natural view', 'national park')]"
West Cliff Drive,"['sea creature', 'animals', 'restaurant & food', 'ocean view', 'rock climbing ', 'biking', 'beach', 'surfing', 'highly recommended', 'good for pictures', 'natural view', 'parks']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'picnic lunch'), ('ocean view', 'pacific ocean'), ('rock climbing ', 'rock formations'), ('biking', 'bike riding'), ('beach', 'sandy beach'), ('surfing', 'watch surfers'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('ocean view', 'pacific ocean'), ('natural view', 'palm trees'), ('sea creature', 'otters sea'), ('animals', 'otters sea'), ('parks', 'state park'), ('natural view', 'state park')]"
Winchester Mystery House,"['shopping', 'restaurant & food', 'wines', 'highly recommended', 'architecture', 'good for pictures', 'natural view', 'parks', 'historical site']","[('shopping', 'shopping district'), ('restaurant & food', 'souvenir shop'), ('restaurant & food', 'snack bar'), ('wines', 'wine tasting'), ('shopping', 'souvenir shop'), ('restaurant & food', 'drinks snacks'), ('highly recommended', 'highly recommend'), ('architecture', 'architecture design'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('natural view', 'national parks'), ('parks', 'national parks'), ('historical site', 'historical site'), ('historical site', 'history buff')]"
Yosemite Falls,"['rock climbing', 'bridge', 'ocean view', 'animals', 'natural view', 'rock climbing ', 'surfing', 'highly recommended', 'good for pictures', 'parks']","[('rock climbing', 'slippery rocks'), ('bridge', 'crossing bridge'), ('ocean view', 'west coast'), ('animals', 'birds eye'), ('natural view', 'john muir'), ('rock climbing ', 'rock climbing'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo shots'), ('good for pictures', 'taking pictures'), ('natural view', 'national parks'), ('parks', 'national parks'), ('parks', 'national park'), ('natural view', 'national park')]"
Yosemite Valley,"['restaurant & food', 'shopping', 'ocean view', 'natural view', 'rock climbing ', 'biking', 'highly recommended', 'good for pictures', 'parks', 'animals', 'golf']","[('restaurant & food', 'souvenir shop'), ('shopping', 'souvenir shop'), ('ocean view', 'west coast'), ('natural view', 'massive trees'), ('rock climbing ', 'rock formations'), ('biking', 'ride bikes'), ('restaurant & food', 'food court'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'photo op'), ('natural view', 'national parks'), ('parks', 'national parks'), ('natural view', 'giant trees'), ('animals', 'natural habitat'), ('golf', 'golf course'), ('parks', 'national park'), ('natural view', 'national park')]"
Yuma Territorial Prison State Historic Park,"['exhibitions', 'highly recommended', 'good for pictures', 'historical site']","[('exhibitions', 'native americans'), ('highly recommended', 'highly recommend'), ('good for pictures', 'picture opportunities'), ('good for pictures', 'taking photos'), ('exhibitions', 'interactive exhibits'), ('historical site', 'historical site'), ('historical site', 'history buffs')]"
Zabriskie Point,"['exhibitions', 'rock climbing ', 'highly recommended', 'good for pictures', 'natural view', 'parks', 'golf']","[('exhibitions', 'star wars'), ('rock climbing ', 'rock formations'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking photos'), ('natural view', 'national parks'), ('parks', 'national parks'), ('golf', 'golf course'), ('parks', 'national park'), ('natural view', 'national park')]"
de Young Museum,"['restaurant & food', 'exhibitions', 'bridge', 'shopping', 'ocean view', 'gardens', 'highly recommended', 'arts']","[('restaurant & food', 'coffee shop'), ('exhibitions', 'special exhibitions'), ('bridge', 'gate bridge'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('gardens', 'sculpture garden'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('arts', 'fine arts')]"
